id,filename,genre,artist
1259,Early_Renaissance/fra-angelico_nativity-1441.jpg,Early Renaissance,fra angelico
1260,Early_Renaissance/domenico-ghirlandaio_old-man-with-a-young-boy.jpg,Early Renaissance,domenico ghirlandaio
1261,Early_Renaissance/benozzo-gozzoli_the-dance-of-salome-detail-1462-1.jpg,Early Renaissance,benozzo gozzoli
1262,Early_Renaissance/sandro-botticelli_the-virgin-adoring-the-child-1(1).jpg,Early Renaissance,sandro botticelli
1263,Early_Renaissance/filippo-lippi_madonna-del-ceppo.jpg,Early Renaissance,filippo lippi
1264,Early_Renaissance/carlo-crivelli_madonna-and-child-st-francis-of-assisi-1472.jpg,Early Renaissance,carlo crivelli
1265,Early_Renaissance/sandro-botticelli_portrait-of-a-man-1(1).jpg,Early Renaissance,sandro botticelli
1266,Early_Renaissance/benozzo-gozzoli_scenes-with-st-ambrose-1465.jpg,Early Renaissance,benozzo gozzoli
1267,Early_Renaissance/fra-angelico_st-romuald-1440.jpg,Early Renaissance,fra angelico
1268,Early_Renaissance/paolo-uccello_st-george-and-the-dragon-1.jpg,Early Renaissance,paolo uccello
1269,Early_Renaissance/filippo-lippi_st-alberto-of-trapani-1465.jpg,Early Renaissance,filippo lippi
1270,Early_Renaissance/konstantin-somov_copy-of-portrait-of-simonetta-vespucci-by-piero-di-cosimo.jpg,Early Renaissance,konstantin somov
1271,Early_Renaissance/piero-della-francesca_st-andrew-and-st-bernardino.jpg,Early Renaissance,piero della francesca
1272,Early_Renaissance/andrea-del-castagno_the-last-supper-1447.jpg,Early Renaissance,andrea del castagno
1273,Early_Renaissance/antonello-da-messina_st-sebastian-1477.jpg,Early Renaissance,antonello da messina
1274,Early_Renaissance/benozzo-gozzoli_tabernacle-of-the-visitation-birth-of-mary.jpg,Early Renaissance,benozzo gozzoli
1275,Early_Renaissance/carlo-crivelli_crucifixion.jpg,Early Renaissance,carlo crivelli
1276,Early_Renaissance/carlo-crivelli_saint-louis-of-toulouse-saint-jerome-saint-peter-and.jpg,Early Renaissance,carlo crivelli
1277,Early_Renaissance/filippo-lippi_adoration-of-the-child-with-saints.jpg,Early Renaissance,filippo lippi
1278,Early_Renaissance/carlo-crivelli_lamentation-of-christ-1473.jpg,Early Renaissance,carlo crivelli
1279,Early_Renaissance/leonardo-da-vinci_study-for-the-adoration-of-the-magi.jpg,Early Renaissance,leonardo da vinci
1280,Early_Renaissance/antonello-da-messina_christ.jpg,Early Renaissance,antonello da messina
1281,Early_Renaissance/carlo-crivelli_saint-thomas-aquinas-1476.jpg,Early Renaissance,carlo crivelli
1282,Early_Renaissance/carlo-crivelli_triptych-of-camerino-1482.jpg,Early Renaissance,carlo crivelli
1283,Early_Renaissance/fra-angelico_madonna-with-the-child-and-angels.jpg,Early Renaissance,fra angelico
1284,Early_Renaissance/piero-della-francesca_triumph-of-federico-da-montefeltro.jpg,Early Renaissance,piero della francesca
1285,Early_Renaissance/domenico-veneziano_madonna-and-child-1450.jpg,Early Renaissance,domenico veneziano
1286,Early_Renaissance/domenico-ghirlandaio_last-supper-2.jpg,Early Renaissance,domenico ghirlandaio
1287,Early_Renaissance/leonardo-da-vinci_multi-barrel-gun.jpg,Early Renaissance,leonardo da vinci
1288,Early_Renaissance/piero-della-francesca_the-annunciation.jpg,Early Renaissance,piero della francesca
1289,Early_Renaissance/pietro-perugino_christ-in-the-sarcophagus-1473.jpg,Early Renaissance,pietro perugino
1290,Early_Renaissance/carlo-crivelli_virgin-and-child-enthroned.jpg,Early Renaissance,carlo crivelli
1291,Early_Renaissance/andrea-del-castagno_madonna-and-child.jpg,Early Renaissance,andrea del castagno
1292,Early_Renaissance/domenico-ghirlandaio_announcement-of-death-to-st-fina-1475.jpg,Early Renaissance,domenico ghirlandaio
1293,Early_Renaissance/carlo-crivelli_saint-francis.jpg,Early Renaissance,carlo crivelli
1294,Early_Renaissance/andrea-mantegna_the-resurrected-christ-between-st-andrew-and-longinus-1475.jpg,Early Renaissance,andrea mantegna
1295,Early_Renaissance/fra-angelico_sacred-conversation-1443.jpg,Early Renaissance,fra angelico
1296,Early_Renaissance/carlo-crivelli_christ-s-prayer-on-oelber-1468.jpg,Early Renaissance,carlo crivelli
1297,Early_Renaissance/sandro-botticelli_three-miracles-of-st-zenobius-1505(1).jpg,Early Renaissance,sandro botticelli
1298,Early_Renaissance/pietro-perugino_st-augustine-polyptych-detail.jpg,Early Renaissance,pietro perugino
1299,Early_Renaissance/bartolome-bermejo_christ-at-the-tomb-supported-by-two-angels-1474.jpg,Early Renaissance,bartolome bermejo
1300,Early_Renaissance/piero-della-francesca_constantine-s-victory-over-maxentius-detail(1).jpg,Early Renaissance,piero della francesca
1301,Early_Renaissance/carlo-crivelli_saint-peter-1473.jpg,Early Renaissance,carlo crivelli
1302,Early_Renaissance/fra-angelico_crucifixion-and-saints-1442.jpg,Early Renaissance,fra angelico
1303,Early_Renaissance/domenico-ghirlandaio_the-annunciation-1490.jpg,Early Renaissance,domenico ghirlandaio
1304,Early_Renaissance/giovanni-bellini_dead-christ-supported-by-angels-1.jpg,Early Renaissance,giovanni bellini
1305,Early_Renaissance/benozzo-gozzoli_st-dominic-reuscitates-napoleone-orsini.jpg,Early Renaissance,benozzo gozzoli
1306,Early_Renaissance/pietro-perugino_st-sebastian-1490.jpg,Early Renaissance,pietro perugino
1307,Early_Renaissance/andrea-mantegna_bacchanal-in-silene-1480.jpg,Early Renaissance,andrea mantegna
1308,Early_Renaissance/antonello-da-messina_abraham-served-by-three-angels.jpg,Early Renaissance,antonello da messina
1309,Early_Renaissance/andrea-mantegna_martyrdom-of-st-james-1448.jpg,Early Renaissance,andrea mantegna
1310,Early_Renaissance/fra-angelico_the-story-of-st-nicholas-1448-1.jpg,Early Renaissance,fra angelico
1311,Early_Renaissance/sandro-botticelli_the-madonna-of-the-roses(1).jpg,Early Renaissance,sandro botticelli
1312,Early_Renaissance/leonardo-da-vinci_profile-of-a-warrior-in-helmet.jpg,Early Renaissance,leonardo da vinci
1313,Early_Renaissance/leonardo-da-vinci_perspectival-study-of-the-adoration-of-the-magi.jpg,Early Renaissance,leonardo da vinci
1314,Early_Renaissance/carlo-crivelli_saint-laurenzius-1468.jpg,Early Renaissance,carlo crivelli
1315,Early_Renaissance/domenico-ghirlandaio_st-stephen-the-martyr.jpg,Early Renaissance,domenico ghirlandaio
1316,Early_Renaissance/filippo-lippi_the-virgin-appears-to-st-bernard-1447.jpg,Early Renaissance,filippo lippi
1317,Early_Renaissance/andrea-del-castagno_st-julian-and-the-redeemer.jpg,Early Renaissance,andrea del castagno
1318,Early_Renaissance/jacopo-bellini_ross-and-rider.jpg,Early Renaissance,jacopo bellini
1319,Early_Renaissance/jacopo-bellini_unknown.jpg,Early Renaissance,jacopo bellini
1320,Early_Renaissance/fra-angelico_adoration-of-the-magi-1442.jpg,Early Renaissance,fra angelico
1321,Early_Renaissance/carlo-crivelli_mary-magdalene-1490.jpg,Early Renaissance,carlo crivelli
1322,Early_Renaissance/pietro-perugino_st-anthony-of-padua-and-st-sebastian-1478.jpg,Early Renaissance,pietro perugino
1323,Early_Renaissance/benozzo-gozzoli_procession-of-the-magus-balthazar-detail-1461.jpg,Early Renaissance,benozzo gozzoli
1324,Early_Renaissance/pisanello_stork-1430.jpg,Early Renaissance,pisanello
1325,Early_Renaissance/sandro-botticelli_the-extraction-of-the-heart-of-st-ignatius-from-the-altarpiece-of-st-barnabas-1488(1).jpg,Early Renaissance,sandro botticelli
1326,Early_Renaissance/andrea-mantegna_the-child-jesus-in-the-manger-1450.jpg,Early Renaissance,andrea mantegna
1327,Early_Renaissance/paolo-uccello_episodes-of-the-hermit-life-1460.jpg,Early Renaissance,paolo uccello
1328,Early_Renaissance/piero-della-francesca_procession-of-the-queen-of-sheba-detail(1).jpg,Early Renaissance,piero della francesca
1329,Early_Renaissance/benozzo-gozzoli_scenes-with-st-ambrose-detail-1465.jpg,Early Renaissance,benozzo gozzoli
1330,Early_Renaissance/giovanni-bellini_madonna-with-the-child-1464.jpg,Early Renaissance,giovanni bellini
1331,Early_Renaissance/fra-angelico_annunciation-1443.jpg,Early Renaissance,fra angelico
1332,Early_Renaissance/piero-della-francesca_the-madonna-del-parto-1460(1).jpg,Early Renaissance,piero della francesca
1333,Early_Renaissance/andrea-mantegna_st-james-the-great-on-his-way-to-execution-1448.jpg,Early Renaissance,andrea mantegna
1334,Early_Renaissance/fra-angelico_san-domenico-altarpiece-1430.jpg,Early Renaissance,fra angelico
1335,Early_Renaissance/jacopo-bellini_presentation-of-the-virgin-at-the-temple.jpg,Early Renaissance,jacopo bellini
1336,Early_Renaissance/giovanni-bellini_saint-jerome-reading-1490.jpg,Early Renaissance,giovanni bellini
1337,Early_Renaissance/piero-della-francesca_archangel-gabriel.jpg,Early Renaissance,piero della francesca
1338,Early_Renaissance/sandro-botticelli_madonna-with-two-angels(1).jpg,Early Renaissance,sandro botticelli
1339,Early_Renaissance/domenico-ghirlandaio_zacharias-writes-down-the-name-of-his-son.jpg,Early Renaissance,domenico ghirlandaio
1340,Early_Renaissance/carlo-crivelli_the-central-panels-of-the-polyptych.jpg,Early Renaissance,carlo crivelli
1341,Early_Renaissance/benozzo-gozzoli_vision-of-st-dominic-and-meeting-of-st-francis-and-st-dominic.jpg,Early Renaissance,benozzo gozzoli
1342,Early_Renaissance/antonello-da-messina_virgin-annunciate-1475.jpg,Early Renaissance,antonello da messina
1343,Early_Renaissance/domenico-veneziano_not-detected-269819.jpg,Early Renaissance,domenico veneziano
1344,Early_Renaissance/filippo-brunelleschi_sketches-of-the-machines-1(1).jpg,Early Renaissance,filippo brunelleschi
1345,Early_Renaissance/fra-angelico_mystic-wheel-the-vision-of-ezekiel-1452.jpg,Early Renaissance,fra angelico
1346,Early_Renaissance/masaccio_self-portait-1420.jpg,Early Renaissance,masaccio
1347,Early_Renaissance/benozzo-gozzoli_angels-worshipping-detail-1461-3.jpg,Early Renaissance,benozzo gozzoli
1348,Early_Renaissance/benozzo-gozzoli_madonna-and-child-with-sts-john-the-baptist-peter-jerome-and-paul.jpg,Early Renaissance,benozzo gozzoli
1349,Early_Renaissance/carlo-crivelli_apostles-1473.jpg,Early Renaissance,carlo crivelli
1350,Early_Renaissance/filippo-lippi_adoration-of-the-magi.jpg,Early Renaissance,filippo lippi
1351,Early_Renaissance/filippo-lippi_disputation-in-the-synagogue-detail-1465-2.jpg,Early Renaissance,filippo lippi
1352,Early_Renaissance/domenico-ghirlandaio_virgin-mary.jpg,Early Renaissance,domenico ghirlandaio
1353,Early_Renaissance/benozzo-gozzoli_arrival-of-st-augustine-in-milan-1465.jpg,Early Renaissance,benozzo gozzoli
1354,Early_Renaissance/filippo-lippi_virgin-with-the-child-and-scenes-from-the-life-of-st-anne-detail.jpg,Early Renaissance,filippo lippi
1355,Early_Renaissance/leonardo-da-vinci_an-artillery-park-jpg-1487.jpg,Early Renaissance,leonardo da vinci
1356,Early_Renaissance/fra-angelico_the-story-of-st-nicholas-1448.jpg,Early Renaissance,fra angelico
1357,Early_Renaissance/domenico-ghirlandaio_madonna.jpg,Early Renaissance,domenico ghirlandaio
1358,Early_Renaissance/luca-signorelli_annunciation-1.jpg,Early Renaissance,luca signorelli
1359,Early_Renaissance/andrea-mantegna_st-sebastian-1475.jpg,Early Renaissance,andrea mantegna
1360,Early_Renaissance/luca-signorelli_adoration-of-the-shepherds.jpg,Early Renaissance,luca signorelli
1361,Early_Renaissance/benozzo-gozzoli_madonna-and-child-enthroned-among-st-benedict-st-scholastica-st-ursula-and-st-john-gualberto.jpg,Early Renaissance,benozzo gozzoli
1362,Early_Renaissance/carlo-crivelli_saint-sebastian.jpg,Early Renaissance,carlo crivelli
1363,Early_Renaissance/pietro-perugino_pope-antero-1483.jpg,Early Renaissance,pietro perugino
1364,Early_Renaissance/pietro-perugino_pope-fabiano-1483.jpg,Early Renaissance,pietro perugino
1365,Early_Renaissance/luca-signorelli_madonna-and-child-with-saints-1.jpg,Early Renaissance,luca signorelli
1366,Early_Renaissance/andrea-del-verrocchio_putto-with-dolphin.jpg,Early Renaissance,andrea del verrocchio
1367,Early_Renaissance/andrea-del-castagno_the-cuman-sibyl.jpg,Early Renaissance,andrea del castagno
1368,Early_Renaissance/paolo-uccello_portrait-of-a-young-man-1440.jpg,Early Renaissance,paolo uccello
1369,Early_Renaissance/antonello-da-messina_st-jerome-in-his-study.jpg,Early Renaissance,antonello da messina
1370,Early_Renaissance/andrea-mantegna_horse-and-groom-with-hunting-dogs-from-the-camera-degli-sposi-or-camera-picta-detail-1474.jpg,Early Renaissance,andrea mantegna
1371,Early_Renaissance/masaccio_san-giovenale-triptych-central-panel-1423.jpg,Early Renaissance,masaccio
1372,Early_Renaissance/fra-angelico_saint-cosmas-and-saint-damian-before-lisius-1440.jpg,Early Renaissance,fra angelico
1373,Early_Renaissance/jacopo-bellini_nativity.jpg,Early Renaissance,jacopo bellini
1374,Early_Renaissance/fra-angelico_deposition-from-the-cross-1440.jpg,Early Renaissance,fra angelico
1375,Early_Renaissance/filippo-lippi_the-birth-and-infancy-of-st-stephen-detail-1.jpg,Early Renaissance,filippo lippi
1376,Early_Renaissance/masaccio_portrait-of-a-young-man-1425.jpg,Early Renaissance,masaccio
1377,Early_Renaissance/andrea-del-castagno_deposition-of-christ.jpg,Early Renaissance,andrea del castagno
1378,Early_Renaissance/carlo-crivelli_the-virgin-and-child-with-saints-francis-and-sebastian.jpg,Early Renaissance,carlo crivelli
1379,Early_Renaissance/sandro-botticelli_baptism-of-st-zenobius-and-his-appointment-as-bishop-1505(1).jpg,Early Renaissance,sandro botticelli
1380,Early_Renaissance/sandro-botticelli_the-madonna-and-child-with-the-infant-saint-john-the-baptist(1).jpg,Early Renaissance,sandro botticelli
1381,Early_Renaissance/giovanni-bellini_portrait-of-a-venetian-gentleman.jpg,Early Renaissance,giovanni bellini
1382,Early_Renaissance/leonardo-da-vinci_cannon-foundry-1487.jpg,Early Renaissance,leonardo da vinci
1383,Early_Renaissance/luca-signorelli_crucifixion-of-st-sepulchre.jpg,Early Renaissance,luca signorelli
1384,Early_Renaissance/jacopo-bellini_annunciation-1444.jpg,Early Renaissance,jacopo bellini
1385,Early_Renaissance/giovanni-bellini_dead-christ-supported-by-angels-1485-1.jpg,Early Renaissance,giovanni bellini
1386,Early_Renaissance/andrea-mantegna_maria-with-the-sleeping-child-1455.jpg,Early Renaissance,andrea mantegna
1387,Early_Renaissance/carlo-crivelli_madonna-1486.jpg,Early Renaissance,carlo crivelli
1388,Early_Renaissance/carlo-crivelli_piet-1.jpg,Early Renaissance,carlo crivelli
1389,Early_Renaissance/andrea-mantegna_portrait-of-a-man.jpg,Early Renaissance,andrea mantegna
1390,Early_Renaissance/benozzo-gozzoli_the-vigil-of-the-shepherds-detail.jpg,Early Renaissance,benozzo gozzoli
1391,Early_Renaissance/carlo-crivelli_two-apostles-1475.jpg,Early Renaissance,carlo crivelli
1392,Early_Renaissance/giovanni-bellini_madonna-and-child-1.jpg,Early Renaissance,giovanni bellini
1393,Early_Renaissance/andrea-mantegna_three-studies-elongated-figures-1455.jpg,Early Renaissance,andrea mantegna
1394,Early_Renaissance/benozzo-gozzoli_dream-of-innocent-iii-and-the-confirmation-of-the-rule.jpg,Early Renaissance,benozzo gozzoli
1395,Early_Renaissance/fra-angelico_annunciation-and-adoration-of-the-magi.jpg,Early Renaissance,fra angelico
1396,Early_Renaissance/domenico-ghirlandaio_elderly-woman-1490.jpg,Early Renaissance,domenico ghirlandaio
1397,Early_Renaissance/domenico-ghirlandaio_st-stephen-st-jacobo-st-peter.jpg,Early Renaissance,domenico ghirlandaio
1398,Early_Renaissance/filippo-lippi_two-saints.jpg,Early Renaissance,filippo lippi
1399,Early_Renaissance/sandro-botticelli_calumny-of-apelles(1).jpg,Early Renaissance,sandro botticelli
1400,Early_Renaissance/benozzo-gozzoli_st-augustine-s-vision-of-st-jerome-1465.jpg,Early Renaissance,benozzo gozzoli
1401,Expressionism/zinaida-serebriakova_portrait-of-v-m-dukelsky-1920.jpg,Expressionism,zinaida serebriakova
1402,Expressionism/paul-delvaux_the-lady-rose-1934.jpg,Expressionism,paul delvaux
1403,Expressionism/alberto-burri_upper-piazza-1947.jpg,Expressionism,alberto burri
1404,Expressionism/kathe-kollwitz_not_detected_235996.jpg,Expressionism,kathe kollwitz
1405,Expressionism/andre-derain_portrait-of-madame-carco.jpg,Expressionism,andre derain
1406,Expressionism/amedeo-modigliani_little-girl-in-blue-1918.jpg,Expressionism,amedeo modigliani
1407,Expressionism/lucian-freud_donegal-man.jpg,Expressionism,lucian freud
1408,Expressionism/franz-marc_lion-hunt-after-delacroix-1913.jpg,Expressionism,franz marc
1409,Expressionism/amedeo-modigliani_the-jewish-woman-1908.jpg,Expressionism,amedeo modigliani
1410,Expressionism/egon-schiele_the-brother-1911.jpg,Expressionism,egon schiele
1411,Expressionism/lovis-corinth_self-portrait-1919.jpg,Expressionism,lovis corinth
1412,Expressionism/dimitris-mytaras_ortrait-of-a-woman.jpg,Expressionism,dimitris mytaras
1413,Expressionism/vasile-kazar_dance-on-the-drum-1977.jpg,Expressionism,vasile kazar
1414,Expressionism/egon-schiele_procession-1911.jpg,Expressionism,egon schiele
1415,Expressionism/amedeo-modigliani_portrait-of-pardy.jpg,Expressionism,amedeo modigliani
1416,Expressionism/pyotr-konchalovsky_bakhchisarai-view-from-the-tower-of-falconry-1930.jpg,Expressionism,pyotr konchalovsky
1417,Expressionism/nikolaos-lytras_landscape-of-athens.jpg,Expressionism,nikolaos lytras
1418,Expressionism/henri-matisse_plum-blossoms-green-background-1948.jpg,Expressionism,henri matisse
1419,Expressionism/zinaida-serebriakova_portrait-of-s-m-lukomskaya-1947.jpg,Expressionism,zinaida serebriakova
1420,Expressionism/richard-diebenkorn_seated-woman.jpg,Expressionism,richard diebenkorn
1421,Expressionism/edvard-munch_tavern-in-st-cloud-1890.jpg,Expressionism,edvard munch
1422,Expressionism/ernst-ludwig-kirchner_self-portrait-1938.jpg,Expressionism,ernst ludwig kirchner
1423,Expressionism/arturo-souto_the-toureiro-and-the-maja-1932.jpg,Expressionism,arturo souto
1424,Expressionism/albert-bloch_group-of-three.jpg,Expressionism,albert bloch
1425,Expressionism/francis-picabia_spanish-woman.jpg,Expressionism,francis picabia
1426,Expressionism/lucian-freud_large-interior-w11-after-watteau-1983.jpg,Expressionism,lucian freud
1427,Expressionism/konstantinos-parthenis_agia-sofia.jpg,Expressionism,konstantinos parthenis
1428,Expressionism/alexander-calder_helen-wills-1927.jpg,Expressionism,alexander calder
1429,Expressionism/ligia-macovei_unknown-title-1.jpg,Expressionism,ligia macovei
1430,Expressionism/ernst-ludwig-kirchner_three-women-in-a-cafe.jpg,Expressionism,ernst ludwig kirchner
1431,Expressionism/egon-schiele_self-portrait-as-prisoner-1912.jpg,Expressionism,egon schiele
1432,Expressionism/amedeo-modigliani_red-haired-young-man-1919.jpg,Expressionism,amedeo modigliani
1433,Expressionism/boris-grigoriev_still-life-with-cat-and-onions-1928.jpg,Expressionism,boris grigoriev
1434,Expressionism/ligia-macovei_unknown-title-22.jpg,Expressionism,ligia macovei
1435,Expressionism/egon-schiele_self-portrait-with-brown-background-1912.jpg,Expressionism,egon schiele
1436,Expressionism/wassily-kandinsky_murnau-with-a-church-1910.jpg,Expressionism,wassily kandinsky
1437,Expressionism/julio-pomar_o-almo-o-do-trolha-1950.jpg,Expressionism,julio pomar
1438,Expressionism/nicolae-tonitza_nude-in-the-thalamus.jpg,Expressionism,nicolae tonitza
1439,Expressionism/otto-dix_cosi-fan-tutte.jpg,Expressionism,otto dix
1440,Expressionism/nikolaos-lytras_landscape-sounion.jpg,Expressionism,nikolaos lytras
1441,Expressionism/ion-pacea_marina-5.jpg,Expressionism,ion pacea
1442,Expressionism/konstantinos-parthenis_the-resurrection.jpg,Expressionism,konstantinos parthenis
1443,Expressionism/franz-marc_blue-fox-1911.jpg,Expressionism,franz marc
1444,Expressionism/martiros-saryan_illustration-of-the-tale-the-magic-ring-1937.jpg,Expressionism,martiros saryan
1445,Expressionism/helene-schjerfbeck_nurse-i-kaija-lahtinen-1943.jpg,Expressionism,helene schjerfbeck
1446,Expressionism/wassily-kandinsky_improvisation-3-1909.jpg,Expressionism,wassily kandinsky
1447,Expressionism/lucian-freud_the-painter-s-mother-iii-1972.jpg,Expressionism,lucian freud
1448,Expressionism/lucian-freud_the-painter-s-mother-1984.jpg,Expressionism,lucian freud
1449,Expressionism/arturo-souto_album-cover-the-artists-are-on-the-war-in-spain-1937.jpg,Expressionism,arturo souto
1450,Expressionism/chaim-soutine_woman-with-arms-folded.jpg,Expressionism,chaim soutine
1451,Expressionism/arthur-dove_me-and-the-moon-1937.jpg,Expressionism,arthur dove
1452,Expressionism/periklis-vyzantios_hunger.jpg,Expressionism,periklis vyzantios
1453,Expressionism/rafael-zabaleta_tiscar-pilgrimage.jpg,Expressionism,rafael zabaleta
1454,Expressionism/amedeo-modigliani_adrienne-woman-with-bangs-1917.jpg,Expressionism,amedeo modigliani
1455,Expressionism/amedeo-modigliani_portrait-of-a-woman.jpg,Expressionism,amedeo modigliani
1456,Expressionism/henri-matisse_still-life-2.jpg,Expressionism,henri matisse
1457,Expressionism/lucian-freud_man-s-head-small-portrait-iii-self-portrait-1963.jpg,Expressionism,lucian freud
1458,Expressionism/lucian-freud_naked-child-laughing-1963.jpg,Expressionism,lucian freud
1459,Expressionism/martiros-saryan_the-girl-leopard-and-trees-1907.jpg,Expressionism,martiros saryan
1460,Expressionism/lucian-freud_woman-sleeping.jpg,Expressionism,lucian freud
1461,Expressionism/lucian-freud_two-brothers-from-ulster.jpg,Expressionism,lucian freud
1462,Expressionism/pablo-picasso_portrait-of-seniora-soler-girl-in-a-chemise-1903.jpg,Expressionism,pablo picasso
1463,Expressionism/ilka-gedo_machines-at-the-ganz-factory-from-folder-57-1947.jpg,Expressionism,ilka gedo
1464,Expressionism/arturo-souto_still-life-1957.jpg,Expressionism,arturo souto
1465,Expressionism/jules-pascin_the-temptation-of-saint-anthony-1912.jpg,Expressionism,jules pascin
1466,Expressionism/ilka-gedo_self-portrait-1947.jpg,Expressionism,ilka gedo
1467,Expressionism/frantisek-kupka_danse-macabre-1896.jpg,Expressionism,frantisek kupka
1468,Expressionism/chaim-soutine_woman-in-profile-portrait-of-madame-tennent.jpg,Expressionism,chaim soutine
1469,Expressionism/pablo-picasso_self-portrait-1906-1.jpg,Expressionism,pablo picasso
1470,Expressionism/lucian-freud_skewbald-mare-2004.jpg,Expressionism,lucian freud
1471,Expressionism/august-macke_tree-in-the-cornfield.jpg,Expressionism,august macke
1472,Expressionism/balthus_the-toilet-1957.jpg,Expressionism,balthus
1473,Expressionism/amedeo-modigliani_portrait-of-a-woman-with-a-white-collar-1919.jpg,Expressionism,amedeo modigliani
1474,Expressionism/jose-gutierrez-solana_still-life-with-dead-turkey.jpg,Expressionism,jose gutierrez solana
1475,Expressionism/ernst-ludwig-kirchner_artist-and-female-modell.jpg,Expressionism,ernst ludwig kirchner
1476,Expressionism/balthus_getting-up.jpg,Expressionism,balthus
1477,Expressionism/max-beckmann_self-portrait-in-front-of-red-curtain-1927.jpg,Expressionism,max beckmann
1478,Expressionism/egon-schiele_dead-city-city-on-the-blue-river-1911.jpg,Expressionism,egon schiele
1479,Expressionism/horia-bernea_marina.jpg,Expressionism,horia bernea
1480,Expressionism/amedeo-modigliani_head.jpg,Expressionism,amedeo modigliani
1481,Expressionism/henri-matisse_interior-with-a-violin.jpg,Expressionism,henri matisse
1482,Expressionism/august-macke_arcade-in-thun.jpg,Expressionism,august macke
1483,Expressionism/otto-dix_dream-of-the-sadist.jpg,Expressionism,otto dix
1484,Expressionism/max-beckmann_not-detected-259756.jpg,Expressionism,max beckmann
1485,Expressionism/henri-matisse_the-dance-1933-1.jpg,Expressionism,henri matisse
1486,Expressionism/egon-schiele_female-nude-1910-1.jpg,Expressionism,egon schiele
1487,Expressionism/max-pechstein_die-l-wenb-ndigerin-1920.jpg,Expressionism,max pechstein
1488,Expressionism/lynd-ward_not-detected-272475.jpg,Expressionism,lynd ward
1489,Expressionism/zinaida-serebriakova_portrait-of-a-b-serebryakov-1938.jpg,Expressionism,zinaida serebriakova
1490,Expressionism/alexander-calder_romulus-and-remus-1928.jpg,Expressionism,alexander calder
1491,Expressionism/salvador-dali_self-potrait.jpg,Expressionism,salvador dali
1492,Expressionism/martiros-saryan_my-family-1929.jpg,Expressionism,martiros saryan
1493,Expressionism/david-alfaro-siqueiros_hannibal.jpg,Expressionism,david alfaro siqueiros
1494,Expressionism/carlos-botelho_with-carnivals-such-as-this-one-1938.jpg,Expressionism,carlos botelho
1495,Expressionism/chaim-soutine_girl-in-red.jpg,Expressionism,chaim soutine
1496,Expressionism/costas-niarchos_untitled-1.jpg,Expressionism,costas niarchos
1497,Expressionism/lyonel-feininger_euphoric-victory-siegesrausch-1918.jpg,Expressionism,lyonel feininger
1498,Expressionism/albert-bloch_duel-1912.jpg,Expressionism,albert bloch
1499,Expressionism/martiros-saryan_blue-flowers-1914.jpg,Expressionism,martiros saryan
1500,Expressionism/martiros-saryan_sketch-of-the-second-act-of-the-opera-by-rimsky-korsakov-s-golden-cockerel-1930.jpg,Expressionism,martiros saryan
1501,Expressionism/ernst-ludwig-kirchner_women-on-the-street-1915.jpg,Expressionism,ernst ludwig kirchner
1502,Expressionism/otto-dix_fit-for-service.jpg,Expressionism,otto dix
1503,Expressionism/richard-gerstl_kleines-selbstbildnis-1906-7.jpg,Expressionism,richard gerstl
1504,Expressionism/paul-klee_fish-image-1925.jpg,Expressionism,paul klee
1505,Expressionism/balthus_girl-at-the-window-1955.jpg,Expressionism,balthus
1506,Expressionism/marc-chagall_man-with-a-cat-and-woman-with-a-child-1914.jpg,Expressionism,marc chagall
1507,Expressionism/antonio-carneiro_dia-de-chuva-em-ponte-de-lima-1913.jpg,Expressionism,antonio carneiro
1508,Expressionism/jose-gutierrez-solana_woman-in-the-mirror.jpg,Expressionism,jose gutierrez solana
1509,Expressionism/georges-rouault_the-clown-1907.jpg,Expressionism,georges rouault
1510,Expressionism/george-mavroides_portrait-of-andreas-vurlumis-1960.jpg,Expressionism,george mavroides
1511,Expressionism/constantin-brancusi_sleeping-muse-ii.jpg,Expressionism,constantin brancusi
1512,Expressionism/hedda-sterne_the-artist-saul-steiberg-1944.jpg,Expressionism,hedda sterne
1513,Expressionism/edvard-munch_self-portrait-between-the-clock-and-the-bed-1943.jpg,Expressionism,edvard munch
1514,Expressionism/ernst-ludwig-kirchner_house-on-fehmarn.jpg,Expressionism,ernst ludwig kirchner
1515,Expressionism/william-h.-johnson_self-portrait-1929(1).jpg,Expressionism,william h. johnson
1516,Expressionism/oskar-kokoschka_not_detected_235886.jpg,Expressionism,oskar kokoschka
1517,Expressionism/m.c.-escher_flor-de-pascua-the-weathercock.jpg,Expressionism,m.c. escher
1518,Expressionism/max-beckmann_journey-on-the-fish-1934.jpg,Expressionism,max beckmann
1519,Expressionism/carlos-saenz-de-tejada_portrait-of-carlos-saenz-de-tejada-benvenuti-1941.jpg,Expressionism,carlos saenz de tejada
1520,Expressionism/ilka-gedo_kitchen-window-in-puscsin-1976.jpg,Expressionism,ilka gedo
1521,Expressionism/akseli-gallen-kallela_sunset-1899.jpg,Expressionism,akseli gallen kallela
1522,Expressionism/toyen_a-wonder-with-the-angel-1932.jpg,Expressionism,toyen
1523,Expressionism/ernst-ludwig-kirchner_design-for-the-wall-painting-colourful-dance.jpg,Expressionism,ernst ludwig kirchner
1524,Expressionism/ilka-gedo_self-portrait-with-a-hat-1983.jpg,Expressionism,ilka gedo
1525,Expressionism/francis-picabia_gertrude-stein.jpg,Expressionism,francis picabia
